Timestamp,Signal_Name,Bit_Len,Bit_Name1,Bit_Name2,Bit_Name3,Bit_Name4,Bit_Name5,Bit_Name6,Bit_Name7,Bit_Name8
14.125021,CAN_S7,8,00,00,00,00,00,00,00,00
14.125286,CAN_S8,8,5B,EB,3F,80,00,00,00,00
14.125526,CAN_S9,8,53,7B,7F,00,82,00,40,00
14.12576,CAN_S10,8,6B,8B,65,00,00,00,C3,00
14.126138,CAN_S153,8,00,00,00,02,08,00,00,00
14.129423,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.129717,CAN_S13,8,02,02,02,01,01,00,00,00
14.129999,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.130299,CAN_S15,8,00,00,00,00,00,00,00,00
14.1306,CAN_S16,8,00,00,00,00,00,00,00,00
14.13128,CAN_S38,8,14,08,40,02,FE,7F,7F,0C
14.131752,CAN_S39,8,06,00,00,C1,80,00,00,00
14.133308,CAN_S5,8,54,D0,9F,78,FD,F5,37,1E
14.133549,CAN_S40,8,46,88,09,00,00,00,00,00
14.133799,CAN_S24,8,00,00,FE,00,00,00,00,00
14.134341,CAN_S42,8,75,23,E3,01,4A,C2,0C,40
14.134989,CAN_S41,8,80,00,00,00,01,05,01,0E
14.138932,CAN_S30,8,8C,01,00,00,30,8C,7E,FE
14.139446,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.13974,CAN_S13,8,02,02,02,01,01,00,00,00
14.140022,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.140323,CAN_S15,8,00,00,00,00,00,00,00,00
14.140623,CAN_S16,8,00,00,00,00,00,00,00,00
14.141037,CAN_S45,8,00,00,00,28,00,00,00,00
14.141733,CAN_S47,8,06,00,00,78,80,00,00,00
14.143356,CAN_S5,8,DC,D1,9F,78,FD,F5,37,1E
14.143626,CAN_S4,8,00,00,00,00,F0,03,00,00
14.143878,CAN_S48,8,01,7F,00,00,00,00,00,00
14.144124,CAN_S49,8,00,FE,00,00,0C,00,20,00
14.144385,CAN_S50,8,FF,FC,FF,FF,00,00,00,00
14.144645,CAN_S90,8,00,00,FE,00,80,00,00,00
14.144907,CAN_S91,8,00,99,01,00,00,00,00,00
14.145155,CAN_S7,8,00,00,00,00,00,00,00,00
14.145397,CAN_S8,8,C2,EC,3F,80,00,00,00,00
14.145641,CAN_S9,8,40,7C,7F,00,82,00,40,00
14.145878,CAN_S10,8,8C,8C,64,00,00,00,C3,00
14.146126,CAN_S44,8,00,00,38,00,00,01,00,00
14.146374,CAN_S153,8,00,00,00,02,08,00,00,00
14.146612,CAN_S88,8,FF,03,F0,FF,FF,FF,4B,21
14.146787,CAN_S89,4,00,00,40,00,Length,=,166090,BitCount
14.147037,CAN_S92,8,06,00,00,00,00,00,00,00
14.147293,CAN_S43,8,11,00,00,00,00,00,00,00
14.149427,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.149669,CAN_S32,8,F4,00,80,12,00,00,00,00
14.149957,CAN_S13,8,02,02,02,01,01,00,00,00
14.15024,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.15054,CAN_S15,8,00,00,00,00,00,00,00,00
14.15084,CAN_S16,8,00,00,00,00,00,00,00,00
14.15182,CAN_S58,8,EC,05,00,00,04,00,00,00
14.152259,CAN_S1,8,10,05,00,00,08,00,00,00
14.152869,CAN_S83,8,C0,80,00,03,80,00,03,80
14.153161,CAN_S94,8,34,5A,00,03,1F,02,00,00
14.153391,CAN_S5,8,A8,D2,9F,78,FD,F5,37,1E
14.153641,CAN_S24,8,00,00,FE,00,00,00,00,00
14.15442,CAN_S6,8,07,E1,3F,00,00,00,00,00
14.155012,CAN_S61,8,00,68,00,3E,00,9D,00,00
14.15548,CAN_S93,8,03,0E,80,13,6F,C1,4C,65
14.158961,CAN_S30,8,03,02,00,00,30,8C,7E,FE
14.159443,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.159737,CAN_S13,8,02,02,02,01,01,00,00,00
14.160019,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.160262,CAN_S62,8,00,00,54,20,00,10,51,58
14.160556,CAN_S15,8,00,00,00,00,00,00,00,00
14.160856,CAN_S16,8,00,00,00,00,00,00,00,00
14.161718,CAN_S64,8,05,00,00,00,00,00,00,00
14.163355,CAN_S4,8,00,00,00,00,F0,03,00,00
14.163587,CAN_S5,8,29,D3,9F,78,FD,F5,37,1E
14.164997,CAN_S7,8,00,00,00,00,00,00,00,00
14.165237,CAN_S26,8,84,EE,BF,FF,00,14,00,00
14.165482,CAN_S8,8,4B,ED,3F,80,00,00,00,00
14.165728,CAN_S9,8,24,7D,7F,00,82,00,40,00
14.16597,CAN_S10,8,E8,8D,64,00,00,00,C3,00
14.166218,CAN_S153,8,00,00,00,02,08,00,00,00
14.166449,CAN_S95,8,54,FA,1E,73,9F,1C,05,86
14.166827,CAN_S27,8,9A,02,00,00,00,00,00,7E
14.167779,CAN_S29,8,7A,0F,00,44,40,02,00,00
14.169417,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.169712,CAN_S13,8,02,02,02,01,01,00,00,00
14.169994,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.170236,CAN_S96,8,68,0D,00,00,00,00,00,FF
14.17053,CAN_S15,8,00,00,00,00,00,00,00,00
14.170768,CAN_S66,8,FE,6F,00,FE,FE,F7,07,00
14.171063,CAN_S16,8,00,00,00,00,00,00,00,00
14.171715,CAN_S67,8,B7,19,00,00,00,00,00,00
14.173115,CAN_S68,8,14,00,18,00,00,40,00,00
14.173345,CAN_S5,8,13,D4,9F,78,FD,F5,37,1E
14.173609,CAN_S24,8,00,00,FE,00,00,00,00,00
14.175026,CAN_S69,8,32,08,00,00,00,70,01,00
14.178946,CAN_S30,8,F1,03,00,00,30,8C,7E,FE
14.179442,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.179683,CAN_S32,8,86,01,80,12,00,00,00,00
14.179971,CAN_S13,8,02,02,02,01,01,00,00,00
14.180255,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.180555,CAN_S15,8,00,00,00,00,00,00,00,00
14.180855,CAN_S16,8,00,00,00,00,00,00,00,00
14.181154,CAN_S46,8,0E,00,04,01,82,00,00,00
14.18172,CAN_S97,8,91,2A,00,60,FE,00,00,00
14.183342,CAN_S5,8,68,D5,9F,78,FD,F5,37,1E
14.183582,CAN_S40,8,35,89,09,00,00,00,00,00
14.183831,CAN_S4,8,00,00,00,00,F0,03,00,00
14.185009,CAN_S7,8,00,00,00,00,00,00,00,00
14.185251,CAN_S8,8,B4,EE,3F,80,00,00,00,00
14.185495,CAN_S9,8,88,7E,7F,00,82,00,40,00
14.18573,CAN_S10,8,B0,8E,65,00,00,00,C3,00
14.185972,CAN_S41,8,80,00,00,00,01,05,01,0E
14.18622,CAN_S153,8,00,00,00,02,08,00,00,00
14.18942,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.189715,CAN_S13,8,02,02,02,01,01,00,00,00
14.189997,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.190235,CAN_S98,8,10,00,00,50,86,78,00,58
14.190529,CAN_S15,8,00,00,00,00,00,00,00,00
14.190829,CAN_S16,8,00,00,00,00,00,00,00,00
14.191636,CAN_S77,4,66,00,00,00,Length,=,163973,BitCount
14.191894,CAN_S99,8,40,00,00,00,00,3C,00,00
14.192294,CAN_S100,8,10,22,04,00,00,00,00,00
14.193338,CAN_S5,8,FB,D6,9F,78,FD,F5,37,1E
14.193609,CAN_S24,8,00,00,FE,00,00,00,00,00
14.194335,CAN_S48,8,01,7F,00,00,00,00,00,00
14.194939,CAN_S78,8,7A,0A,00,00,E0,8F,03,00
14.195181,CAN_S79,8,E4,00,00,4C,00,00,07,00
14.195432,CAN_S75,8,00,00,00,00,00,00,00,00
14.195672,CAN_S80,8,EA,7A,00,00,FC,77,00,3F
14.198944,CAN_S30,8,4C,04,00,00,30,8C,7E,FE
14.199443,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.199737,CAN_S13,8,02,02,02,01,01,00,00,00
14.200019,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.200319,CAN_S15,8,00,00,00,00,00,00,00,00
14.20062,CAN_S16,8,00,00,00,00,00,00,00,00
14.201714,CAN_S81,8,06,00,00,00,00,00,00,00
14.202258,CAN_S1,8,10,06,00,00,08,00,00,00
14.202602,CAN_S83,8,C1,00,03,80,00,03,80,00
14.202832,CAN_S94,5,44,51,0C,18,1F,Length,=,213988
14.203298,CAN_S5,8,72,D7,9F,78,FD,F5,37,1E
14.203789,CAN_S4,8,00,00,00,00,F0,03,00,00
14.204353,CAN_S6,8,BD,E2,3F,00,00,00,00,00
14.205049,CAN_S7,8,00,00,00,00,00,00,00,00
14.205295,CAN_S8,8,23,EF,3F,80,00,00,00,00
14.205536,CAN_S9,8,EC,7F,7F,00,82,00,40,00
14.205776,CAN_S10,8,20,8F,64,00,00,00,C3,00
14.206132,CAN_S153,8,00,00,00,02,08,00,00,00
14.20877,CAN_S11,4,02,00,40,00,Length,=,165973,BitCount
14.209478,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.209722,CAN_S32,8,22,02,80,12,00,00,00,00
14.210011,CAN_S13,8,02,02,02,01,01,00,00,00
14.210293,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.210593,CAN_S15,8,00,00,00,00,00,00,00,00
14.210893,CAN_S16,8,00,00,00,00,00,00,00,00
14.211174,CAN_S17,8,29,EA,7B,4C,F5,E4,28,00
14.211468,CAN_S18,8,01,C0,58,00,00,00,00,00
14.211786,CAN_S19,8,01,00,00,00,00,DD,93,4C
14.21207,CAN_S21,8,70,C1,4C,65,00,00,00,00
14.213311,CAN_S5,8,3F,D8,9F,78,FD,F5,37,1E
14.213581,CAN_S24,8,00,00,FE,00,00,00,00,00
14.213845,CAN_S25,8,00,00,00,00,00,00,00,FF
14.214993,CAN_S26,8,E3,E3,BF,FF,00,14,00,00
14.215238,CAN_S27,8,F6,03,00,00,00,00,00,7E
14.21726,CAN_S29,8,38,00,00,44,40,02,00,00
14.218994,CAN_S30,8,7B,05,00,00,30,8C,7E,FE
14.219443,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.219737,CAN_S13,8,02,02,02,01,01,00,00,00
14.219979,CAN_S33,8,00,3F,2B,00,00,24,00,07
14.220255,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.220555,CAN_S15,8,00,00,00,00,00,00,00,00
14.220856,CAN_S16,8,00,00,00,00,00,00,00,00
14.221718,CAN_S34,8,06,00,00,00,00,00,00,00
14.223276,CAN_S5,8,EF,D9,9F,78,FD,F5,37,1E
14.223544,CAN_S4,8,00,00,00,00,F0,03,00,00
14.225011,CAN_S7,8,00,00,00,00,00,00,00,00
14.225271,CAN_S8,8,59,E0,3F,80,00,00,00,00
14.225513,CAN_S9,8,AE,70,7F,00,82,00,40,00
14.225757,CAN_S10,8,62,80,64,00,00,00,C3,00
14.226138,CAN_S153,8,00,00,00,02,08,00,00,00
14.229422,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.22977,CAN_S13,8,02,02,02,01,01,00,00,00
14.230052,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.230353,CAN_S15,8,00,00,00,00,00,00,00,00
14.230653,CAN_S16,8,00,00,00,00,00,00,00,00
14.231015,CAN_S38,8,14,09,40,02,FE,7F,7F,0C
14.231749,CAN_S39,8,06,00,00,C1,80,00,00,00
14.233316,CAN_S5,8,E9,DA,9F,78,FD,F5,37,1E
14.23356,CAN_S40,8,12,8A,09,00,00,00,00,00
14.233884,CAN_S24,8,00,00,FE,00,00,00,00,00
14.234608,CAN_S42,8,82,24,E3,01,4A,C2,0C,40
14.23501,CAN_S41,8,80,00,00,00,01,05,01,0E
14.239137,CAN_S30,8,7C,06,00,00,30,8C,7E,FE
14.239445,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.239685,CAN_S32,8,7A,03,80,12,00,00,00,00
14.239974,CAN_S13,8,02,02,02,01,01,00,00,00
14.240212,CAN_S101,8,00,64,53,5F,7D,60,FA,01
14.240488,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.240788,CAN_S15,8,00,00,00,00,00,00,00,00
14.241088,CAN_S16,8,00,00,00,00,00,00,00,00
14.241337,CAN_S45,8,00,00,00,28,00,00,00,00
14.241737,CAN_S47,8,06,00,00,78,80,00,00,00
14.243335,CAN_S5,8,87,DB,9F,78,FD,F5,37,1E
14.243601,CAN_S4,8,00,00,00,00,F0,03,00,00
14.243853,CAN_S48,8,01,7F,00,00,00,00,00,00
14.2441,CAN_S49,8,00,FE,00,00,0C,00,20,00
14.24436,CAN_S50,8,FF,FC,FF,FF,00,00,00,00
14.245054,CAN_S7,8,00,00,00,00,00,00,00,00
14.245298,CAN_S8,8,53,E1,3F,80,00,00,00,00
14.245537,CAN_S9,8,CA,71,7F,00,82,00,40,00
14.245777,CAN_S10,8,06,81,64,00,00,00,C3,00
14.246033,CAN_S87,8,00,00,00,00,00,00,00,00
14.246281,CAN_S153,8,00,00,00,02,08,00,00,00
14.247214,CAN_S43,8,12,00,00,00,00,00,00,00
14.249426,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.24972,CAN_S13,8,02,02,02,01,01,00,00,00
14.250002,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.250302,CAN_S15,8,00,00,00,00,00,00,00,00
14.250603,CAN_S16,8,00,00,00,00,00,00,00,00
14.251701,CAN_S58,8,73,06,00,00,04,00,00,00
14.252245,CAN_S1,8,10,07,00,00,08,00,00,00
14.253321,CAN_S5,8,38,DC,9F,78,FD,F5,37,1E
14.253594,CAN_S24,8,00,00,FE,00,00,00,00,00
14.254436,CAN_S6,8,FF,E3,3F,00,00,00,00,00
14.254682,CAN_S102,8,00,30,00,00,E0,FF,2F,00
14.25503,CAN_S61,8,00,68,00,3E,00,9D,00,00
14.258951,CAN_S30,8,2F,07,00,00,30,8C,7E,FE
14.259457,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.259751,CAN_S13,8,02,02,02,01,01,00,00,00
14.260034,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.260276,CAN_S62,8,00,00,54,20,00,10,51,58
14.26057,CAN_S15,8,00,00,00,00,00,00,00,00
14.260814,CAN_S103,8,16,00,0E,00,FF,00,00,82
14.261108,CAN_S16,8,00,00,00,00,00,00,00,00
14.261393,CAN_S104,8,33,42,03,01,0D,00,04,0D
14.261759,CAN_S64,8,06,00,00,00,00,00,00,00
14.262051,CAN_S63,8,00,00,00,00,00,00,00,00
14.262701,CAN_S105,6,34,98,00,00,00,00,Length,=
14.263101,CAN_S106,8,5E,FE,FF,7F,00,00,00,C1
14.263329,CAN_S5,8,C8,DD,9F,78,FD,F5,37,1E
14.26359,CAN_S4,8,00,00,00,00,F0,03,00,00
14.265002,CAN_S7,8,00,00,00,00,00,00,00,00
14.265238,CAN_S26,8,A2,E8,BF,FF,00,14,00,00
14.265479,CAN_S8,8,9C,E2,3F,80,00,00,00,00
14.265717,CAN_S9,8,66,72,7F,00,82,00,40,00
14.265957,CAN_S10,8,5E,82,65,00,00,00,C3,00
14.266205,CAN_S153,8,00,00,00,02,08,00,00,00
14.267757,CAN_S27,8,EA,04,00,00,00,00,00,7E
14.267994,CAN_S29,8,5C,01,00,44,40,02,00,00
14.26943,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.269672,CAN_S32,8,FA,04,80,12,00,00,00,00
14.26996,CAN_S13,8,02,02,02,01,01,00,00,00
14.270202,CAN_S36,8,58,15,00,00,01,00,00,00
14.270478,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.270721,CAN_S107,8,00,00,C0,85,3E,FC,00,00
14.271015,CAN_S15,8,00,00,00,00,00,00,00,00
14.271253,CAN_S66,8,FE,6F,00,FE,FE,F7,07,00
14.271547,CAN_S16,8,00,00,00,00,00,00,00,00
14.271797,CAN_S67,8,2F,1A,00,00,00,00,00,00
14.273126,CAN_S68,8,FD,00,18,00,00,40,00,00
14.273354,CAN_S5,8,43,DE,9F,78,FD,F5,37,1E
14.273618,CAN_S24,8,00,00,FE,00,00,00,00,00
14.275036,CAN_S69,8,32,08,00,00,00,70,01,00
14.278961,CAN_S30,8,EC,08,00,00,30,8C,7E,FE
14.279443,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.279737,CAN_S13,8,02,02,02,01,01,00,00,00
14.28002,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.28032,CAN_S15,8,00,00,00,00,00,00,00,00
14.28062,CAN_S16,8,00,00,00,00,00,00,00,00
14.281708,CAN_S71,8,00,00,3A,40,00,48,7C,00
14.282151,CAN_S72,2,03,00,Length,=,125972,BitCount,=,67
14.283341,CAN_S5,8,9D,DF,9F,78,FD,F5,37,1E
14.283581,CAN_S40,8,47,8B,09,00,00,00,00,00
14.283829,CAN_S4,8,00,00,00,00,F0,03,00,00
14.284121,CAN_S73,8,10,00,04,01,80,00,00,00
14.2844,CAN_S108,8,80,08,38,83,78,05,52,00
14.28501,CAN_S7,8,00,00,00,00,00,00,00,00
14.285252,CAN_S8,8,E9,E3,3F,80,00,00,00,00
14.285496,CAN_S9,8,02,73,7F,00,82,00,40,00
14.285735,CAN_S10,8,3A,83,65,00,00,00,C3,00
14.285977,CAN_S41,8,80,00,00,00,01,05,01,0E
14.286225,CAN_S153,8,00,00,00,02,08,00,00,00
14.289433,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.289728,CAN_S13,8,02,02,02,01,01,00,00,00
14.29001,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.29031,CAN_S15,8,00,00,00,00,00,00,00,00
14.29061,CAN_S16,8,00,00,00,00,00,00,00,00
14.291629,CAN_S77,4,D3,01,00,00,Length,=,161988,BitCount
14.293357,CAN_S5,8,54,D0,9F,78,FD,F5,37,1E
14.293627,CAN_S24,8,00,00,FE,00,00,00,00,00
14.294395,CAN_S48,8,01,7F,00,00,00,00,00,00
14.294944,CAN_S78,8,90,0B,00,00,E0,8F,03,00
14.295186,CAN_S79,8,E4,00,00,4C,00,00,07,00
14.295434,CAN_S44,8,00,00,38,00,00,01,00,00
14.29568,CAN_S80,8,BF,7B,00,00,FC,77,00,3F
14.298943,CAN_S30,8,13,09,00,00,30,8C,7E,FE
14.299457,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.299751,CAN_S13,8,02,02,02,01,01,00,00,00
14.299994,CAN_S32,8,5F,05,80,12,00,00,00,00
14.30027,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.30057,CAN_S15,8,00,00,00,00,00,00,00,00
14.30087,CAN_S16,8,00,00,00,00,00,00,00,00
14.301718,CAN_S81,8,06,00,00,00,00,00,00,00
14.302295,CAN_S82,8,00,00,00,00,00,00,00,00
14.302547,CAN_S1,8,10,08,00,00,08,00,00,00
14.303121,CAN_S84,8,00,00,00,00,00,54,4D,42
14.303349,CAN_S5,8,DC,D1,9F,78,FD,F5,37,1E
14.303609,CAN_S4,8,00,00,00,00,F0,03,00,00
14.304498,CAN_S109,8,00,00,00,00,07,7C,00,00
14.304738,CAN_S6,8,52,E4,3F,00,00,00,00,00
14.305052,CAN_S7,8,00,00,00,00,00,00,00,00
14.305308,CAN_S8,8,7F,E4,3F,80,00,00,00,00
14.305549,CAN_S9,8,11,74,7F,00,82,00,40,00
14.305785,CAN_S10,8,DD,84,64,00,00,00,C3,00
14.306131,CAN_S153,8,00,00,00,02,08,00,00,00
14.309491,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.309786,CAN_S13,8,02,02,02,01,01,00,00,00
14.310068,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.310368,CAN_S15,8,00,00,00,00,00,00,00,00
14.310668,CAN_S16,8,00,00,00,00,00,00,00,00
14.310945,CAN_S17,8,2A,EA,7B,4C,F5,E4,28,00
14.311235,CAN_S18,8,02,C0,58,00,00,00,00,00
14.311525,CAN_S19,8,02,00,00,00,00,DD,93,4C
14.311717,CAN_S86,5,00,0B,80,2E,78,Length,=,175973
14.31198,CAN_S110,8,00,00,00,00,00,00,00,00
14.312264,CAN_S21,8,70,C1,4C,65,00,00,00,00
14.3133,CAN_S5,8,A8,D2,9F,78,FD,F5,37,1E
14.313572,CAN_S24,8,00,00,FE,00,00,00,00,00
14.313839,CAN_S25,8,00,00,00,00,00,00,00,FF
14.314999,CAN_S26,8,5E,ED,BF,FF,00,14,00,00
14.315243,CAN_S27,8,07,05,00,00,00,00,00,7E
14.317237,CAN_S29,8,F0,02,00,44,40,02,00,00
14.318986,CAN_S30,8,76,0A,00,00,30,8C,7E,FE
14.31962,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.319862,CAN_S33,8,00,3F,2B,00,00,24,00,07
14.32015,CAN_S13,8,02,02,02,01,01,00,00,00
14.320433,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.320733,CAN_S15,8,00,00,00,00,00,00,00,00
14.321033,CAN_S16,8,00,00,00,00,00,00,00,00
14.321719,CAN_S34,8,06,00,00,00,00,00,00,00
14.323348,CAN_S4,8,00,00,00,00,F0,03,00,00
14.32358,CAN_S5,8,29,D3,9F,78,FD,F5,37,1E
14.325018,CAN_S7,8,00,00,00,00,00,00,00,00
14.325276,CAN_S8,8,E5,E5,3F,80,00,00,00,00
14.325519,CAN_S9,8,75,75,7F,00,82,00,40,00
14.325753,CAN_S10,8,4D,85,65,00,00,00,C3,00
14.326157,CAN_S153,8,00,00,00,02,08,00,00,00
14.329435,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.329675,CAN_S32,8,46,06,80,12,00,00,00,00
14.329964,CAN_S13,8,02,02,02,01,01,00,00,00
14.330256,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.330556,CAN_S15,8,00,00,00,00,00,00,00,00
14.330856,CAN_S16,8,00,00,00,00,00,00,00,00
14.331267,CAN_S38,8,14,0A,40,02,FE,7F,7F,0C
14.331747,CAN_S39,8,06,00,00,C1,80,00,00,00
14.333309,CAN_S5,8,13,D4,9F,78,FD,F5,37,1E
14.333551,CAN_S40,8,21,8C,09,00,00,00,00,00
14.333801,CAN_S24,8,00,00,FE,00,00,00,00,00
14.334334,CAN_S108,5,C0,00,00,00,00,Length,=,223972
14.334568,CAN_S42,8,FD,25,E3,01,4A,C2,0C,40
14.335008,CAN_S41,8,80,00,00,00,01,05,01,0E
14.338937,CAN_S30,8,DD,0B,00,00,30,8C,7E,FE
14.339459,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.339753,CAN_S13,8,02,02,02,01,01,00,00,00
14.340035,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.340336,CAN_S15,8,00,00,00,00,00,00,00,00
14.340636,CAN_S16,8,00,00,00,00,00,00,00,00
14.341024,CAN_S45,8,00,00,00,28,00,00,00,00
14.341732,CAN_S47,8,06,00,00,78,80,00,00,00
14.343334,CAN_S5,8,68,D5,9F,78,FD,F5,37,1E
14.343605,CAN_S4,8,00,00,00,00,F0,03,00,00
14.343857,CAN_S48,8,01,7F,00,00,00,00,00,00
14.344103,CAN_S49,8,00,FE,00,00,0C,00,20,00
14.344363,CAN_S50,8,FF,FC,FF,FF,00,00,00,00
14.344624,CAN_S90,8,00,00,FE,00,80,00,00,00
14.344886,CAN_S91,8,00,99,01,00,00,00,00,00
14.345134,CAN_S7,8,00,00,00,00,00,00,00,00
14.345378,CAN_S8,8,F7,E6,3F,80,00,00,00,00
14.345618,CAN_S9,8,D9,76,7F,00,82,00,40,00
14.345857,CAN_S10,8,15,86,64,00,00,00,C3,00
14.346107,CAN_S75,8,00,00,00,00,00,00,00,00
14.346355,CAN_S153,8,00,00,00,02,08,00,00,00
14.346593,CAN_S88,8,FF,03,F0,FF,FF,FF,4B,21
14.346843,CAN_S92,8,06,00,00,00,00,00,00,00
14.347366,CAN_S43,8,13,00,00,00,00,00,00,00
14.347666,CAN_S113,8,20,47,00,00,0F,0F,00,80
14.349426,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.34972,CAN_S13,8,02,02,02,01,01,00,00,00
14.350002,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.350303,CAN_S15,8,00,00,00,00,00,00,00,00
14.350603,CAN_S16,8,00,00,00,00,00,00,00,00
14.351703,CAN_S58,8,68,07,00,00,04,00,00,00
14.352245,CAN_S1,8,10,09,00,00,08,00,00,00
14.353332,CAN_S5,8,FB,D6,9F,78,FD,F5,37,1E
14.353602,CAN_S24,8,00,00,FE,00,00,00,00,00
14.354386,CAN_S6,8,2D,E5,3F,00,00,00,00,00
14.355038,CAN_S61,8,00,68,00,3E,00,9D,00,00
14.355273,CAN_S93,8,03,0E,80,13,6F,C1,4C,65
14.358951,CAN_S30,8,18,0C,00,00,30,8C,7E,FE
14.359445,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.359687,CAN_S32,8,63,07,80,12,00,00,00,00
14.359976,CAN_S13,8,02,02,02,01,01,00,00,00
14.360218,CAN_S62,8,00,00,54,20,00,10,51,58
14.360494,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.360794,CAN_S15,8,00,00,00,00,00,00,00,00
14.361094,CAN_S16,8,00,00,00,00,00,00,00,00
14.361719,CAN_S64,8,07,00,00,00,00,00,00,00
14.363299,CAN_S5,8,72,D7,9F,78,FD,F5,37,1E
14.363567,CAN_S4,8,00,00,00,00,F0,03,00,00
14.365016,CAN_S7,8,00,00,00,00,00,00,00,00
14.365252,CAN_S26,8,62,E2,BF,FF,00,14,00,00
14.365496,CAN_S8,8,CD,E7,3F,80,00,00,00,00
14.365736,CAN_S9,8,BD,77,7F,00,82,00,40,00
14.365973,CAN_S10,8,E3,87,63,00,00,00,C3,00
14.366221,CAN_S153,8,00,00,00,02,08,00,00,00
14.366451,CAN_S95,8,54,FA,1E,73,9F,1C,05,86
14.366791,CAN_S27,8,67,06,00,00,00,00,00,7E
14.367737,CAN_S29,8,94,03,00,44,40,02,00,00
14.369426,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.36972,CAN_S13,8,02,02,02,01,01,00,00,00
14.370002,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.370248,CAN_S96,8,F1,07,00,00,00,00,00,FF
14.370542,CAN_S15,8,00,00,00,00,00,00,00,00
14.370781,CAN_S66,8,FE,6F,00,FE,FE,F7,07,00
14.371075,CAN_S16,8,00,00,00,00,00,00,00,00
14.371715,CAN_S67,8,A4,1B,00,00,00,00,00,00
14.373139,CAN_S68,8,14,00,18,00,00,40,00,00
14.373372,CAN_S5,8,3F,D8,9F,78,FD,F5,37,1E
14.373636,CAN_S24,8,00,00,FE,00,00,00,00,00
14.37502,CAN_S69,8,32,08,00,00,00,70,01,00
14.378951,CAN_S30,8,0B,0D,00,00,30,8C,7E,FE
14.379445,CAN_S12,8,7A,3A,00,82,01,03,00,02
14.379757,CAN_S13,8,02,02,02,01,01,00,00,00
14.380039,CAN_S14,8,CD,42,00,00,86,4F,00,02
14.38034,CAN_S15,8,00,00,00,00,00,00,00,00
14.38064,CAN_S16,8,00,00,00,00,00,00,00,00
14.380938,CAN_S46,8,0E,00,04,01,82,00,00,00
14.381726,CAN_S97,8,91,2A,00,60,FE,00,00,00
14.383353,CAN_S5,8,EF,D9,9F,78,FD,F5,37,1E
14.383593,CAN_S40,8,0C,8D,09,00,00,00,00,00
14.383841,CAN_S4,8,00,00,00,00,F0,03,00,00
14.385015,CAN_S7,8,00,00,00,00,00,00,00,00
14.385258,CAN_S41,8,80,00,00,00,01,05,01,0E
14.385504,CAN_S8,8,0A,E8,3F,80,00,00,00,00
14.385746,CAN_S9,8,FF,78,7F,00,82,00,40,00
14.385986,CAN_S10,8,33,88,64,00,00,00,C3,00
14.386235,CAN_S153,8,00,00,00,02,08,00,00,00
14.386481,CAN_S115,8,40,01,00,00,00,00,00,00
